"filename", "language", "Markdown", "Python", "pip requirements", "Properties", "Docker", "Ini", "YAML", "Shell Script", "Jupyter", "Makefile", "Batch", "comment", "blank", "total"
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gcnet\mask_rcnn_r50_fpn_syncbn-backbone_r16_gcb_c3-c5_1x_coco.py", "Python", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gcnet\mask_rcnn_r50_fpn_syncbn-backbone_r4_gcb_c3-c5_1x_coco.py", "Python", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gcnet\mask_rcnn_x101_32x4d_fpn_syncbn-backbone_1x_coco.py", "Python", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gcnet\mask_rcnn_x101_32x4d_fpn_syncbn-backbone_r16_gcb_c3-c5_1x_coco.py", "Python", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gcnet\mask_rcnn_x101_32x4d_fpn_syncbn-backbone_r4_gcb_c3-c5_1x_coco.py", "Python", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gcnet\metafile.yml", "YAML", 0, 0, 0, 0, 0, 0, 332, 0, 0, 0, 0, 0, 20, 352
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gfl\README.md", "Markdown", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 33
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gfl\gfl_r101_fpn_dconv_c3-c5_mstrain_2x_coco.py", "Python", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gfl\gfl_r101_fpn_mstrain_2x_coco.py", "Python", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gfl\gfl_r50_fpn_1x_coco.py", "Python", 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 58
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gfl\gfl_r50_fpn_mstrain_2x_coco.py", "Python", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 23
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gfl\gfl_x101_32x4d_fpn_dconv_c4-c5_mstrain_2x_coco.py", "Python", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gfl\gfl_x101_32x4d_fpn_mstrain_2x_coco.py", "Python", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gfl\metafile.yml", "YAML", 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 7, 94
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\ghm\README.md", "Markdown", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 24
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\ghm\metafile.yml", "YAML", 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 5, 73
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\ghm\retinanet_ghm_r101_fpn_1x_coco.py", "Python", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\ghm\retinanet_ghm_r50_fpn_1x_coco.py", "Python", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\ghm\retinanet_ghm_x101_32x4d_fpn_1x_coco.py", "Python", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\ghm\retinanet_ghm_x101_64x4d_fpn_1x_coco.py", "Python", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gn+ws\README.md", "Markdown", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 45
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gn+ws\faster_rcnn_r101_fpn_gn_ws-all_1x_coco.py", "Python", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gn+ws\faster_rcnn_r50_fpn_gn_ws-all_1x_coco.py", "Python", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gn+ws\faster_rcnn_x101_32x4d_fpn_gn_ws-all_1x_coco.py", "Python", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gn+ws\faster_rcnn_x50_32x4d_fpn_gn_ws-all_1x_coco.py", "Python", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gn+ws\mask_rcnn_r101_fpn_gn_ws-all_20_23_24e_coco.py", "Python", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gn+ws\mask_rcnn_r101_fpn_gn_ws-all_2x_coco.py", "Python", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gn+ws\mask_rcnn_r50_fpn_gn_ws-all_20_23_24e_coco.py", "Python", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gn+ws\mask_rcnn_r50_fpn_gn_ws-all_2x_coco.py", "Python", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 18
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gn+ws\mask_rcnn_x101_32x4d_fpn_gn_ws-all_20_23_24e_coco.py", "Python", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gn+ws\mask_rcnn_x101_32x4d_fpn_gn_ws-all_2x_coco.py", "Python", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 18
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gn+ws\mask_rcnn_x50_32x4d_fpn_gn_ws-all_20_23_24e_coco.py", "Python", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gn+ws\mask_rcnn_x50_32x4d_fpn_gn_ws-all_2x_coco.py", "Python", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 18
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gn+ws\metafile.yml", "YAML", 0, 0, 0, 0, 0, 0, 198, 0, 0, 0, 0, 0, 13, 211
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gn\README.md", "Markdown", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 32
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gn\mask_rcnn_r101_fpn_gn-all_2x_coco.py", "Python", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gn\mask_rcnn_r101_fpn_gn-all_3x_coco.py", "Python", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 6
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gn\mask_rcnn_r50_fpn_gn-all_2x_coco.py", "Python", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 47
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gn\mask_rcnn_r50_fpn_gn-all_3x_coco.py", "Python", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 6
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gn\mask_rcnn_r50_fpn_gn-all_contrib_2x_coco.py", "Python", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 16
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gn\mask_rcnn_r50_fpn_gn-all_contrib_3x_coco.py", "Python", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 6
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gn\metafile.yml", "YAML", 0, 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 7, 119
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\grid_rcnn\README.md", "Markdown", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 36
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\grid_rcnn\grid_rcnn_r101_fpn_gn-head_2x_coco.py", "Python", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\grid_rcnn\grid_rcnn_r50_fpn_gn-head_1x_coco.py", "Python", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 12
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\grid_rcnn\grid_rcnn_r50_fpn_gn-head_2x_coco.py", "Python", 0, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 132
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\grid_rcnn\grid_rcnn_x101_32x4d_fpn_gn-head_2x_coco.py", "Python", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 24
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\grid_rcnn\grid_rcnn_x101_64x4d_fpn_gn-head_2x_coco.py", "Python", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\grid_rcnn\metafile.yml", "YAML", 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 5, 73
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\groie\README.md", "Markdown", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18, 66
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\groie\faster_rcnn_r50_fpn_groie_1x_coco.py", "Python", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 26
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\groie\grid_rcnn_r50_fpn_gn-head_groie_1x_coco.py", "Python", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 46
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\groie\mask_rcnn_r101_fpn_syncbn-backbone_r4_gcb_c3-c5_groie_1x_coco.py", "Python", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 46
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\groie\mask_rcnn_r50_fpn_groie_1x_coco.py", "Python", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 46
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\groie\mask_rcnn_r50_fpn_syncbn-backbone_r4_gcb_c3-c5_groie_1x_coco.py", "Python", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 46
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\groie\metafile.yml", "YAML", 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 6, 89
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\guided_anchoring\README.md", "Markdown", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 50
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\guided_anchoring\ga_fast_r50_caffe_fpn_1x_coco.py", "Python", 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 64
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\guided_anchoring\ga_faster_r101_caffe_fpn_1x_coco.py", "Python", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\guided_anchoring\ga_faster_r50_caffe_fpn_1x_coco.py", "Python", 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 66
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\guided_anchoring\ga_faster_r50_fpn_1x_coco.py", "Python", 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 66
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\guided_anchoring\ga_faster_x101_32x4d_fpn_1x_coco.py", "Python", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\guided_anchoring\ga_faster_x101_64x4d_fpn_1x_coco.py", "Python", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\guided_anchoring\ga_retinanet_r101_caffe_fpn_1x_coco.py", "Python", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\guided_anchoring\ga_retinanet_r101_caffe_fpn_mstrain_2x.py", "Python", 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 2, 168
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\guided_anchoring\ga_retinanet_r50_caffe_fpn_1x_coco.py", "Python", 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 63
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\guided_anchoring\ga_retinanet_r50_fpn_1x_coco.py", "Python", 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 63
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\guided_anchoring\ga_retinanet_x101_32x4d_fpn_1x_coco.py", "Python", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\guided_anchoring\ga_retinanet_x101_64x4d_fpn_1x_coco.py", "Python", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\guided_anchoring\ga_rpn_r101_caffe_fpn_1x_coco.py", "Python", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 6
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\guided_anchoring\ga_rpn_r50_caffe_fpn_1x_coco.py", "Python", 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 59
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\guided_anchoring\ga_rpn_r50_fpn_1x_coco.py", "Python", 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 59
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\guided_anchoring\ga_rpn_x101_32x4d_fpn_1x_coco.py", "Python", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\guided_anchoring\ga_rpn_x101_64x4d_fpn_1x_coco.py", "Python", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\guided_anchoring\metafile.yml", "YAML", 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 9, 126
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\hrnet\README.md", "Markdown", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20, 89
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\hrnet\cascade_mask_rcnn_hrnetv2p_w18_20e_coco.py", "Python", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 11
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\hrnet\cascade_mask_rcnn_hrnetv2p_w32_20e_coco.py", "Python", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 40
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\hrnet\cascade_mask_rcnn_hrnetv2p_w40_20e_coco.py", "Python", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 12
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\hrnet\cascade_rcnn_hrnetv2p_w18_20e_coco.py", "Python", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 11
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\hrnet\cascade_rcnn_hrnetv2p_w32_20e_coco.py", "Python", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 40
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\hrnet\cascade_rcnn_hrnetv2p_w40_20e_coco.py", "Python", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 12
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\hrnet\faster_rcnn_hrnetv2p_w18_1x_coco.py", "Python", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 11
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\hrnet\faster_rcnn_hrnetv2p_w18_2x_coco.py", "Python", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 6
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\hrnet\faster_rcnn_hrnetv2p_w32_1x_coco.py", "Python", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 37
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\hrnet\faster_rcnn_hrnetv2p_w32_2x_coco.py", "Python", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\hrnet\faster_rcnn_hrnetv2p_w40_1x_coco.py", "Python", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\hrnet\faster_rcnn_hrnetv2p_w40_2x_coco.py", "Python", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\hrnet\fcos_hrnetv2p_w18_gn-head_4x4_1x_coco.py", "Python", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\hrnet\fcos_hrnetv2p_w18_gn-head_4x4_2x_coco.py", "Python", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\hrnet\fcos_hrnetv2p_w18_gn-head_mstrain_640-800_4x4_2x_coco.py", "Python", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\hrnet\fcos_hrnetv2p_w32_gn-head_4x4_1x_coco.py", "Python", 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 70
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\hrnet\fcos_hrnetv2p_w32_gn-head_4x4_2x_coco.py", "Python", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\hrnet\fcos_hrnetv2p_w32_gn-head_mstrain_640-800_4x4_2x_coco.py", "Python", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 40
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\hrnet\fcos_hrnetv2p_w40_gn-head_mstrain_640-800_4x4_2x_coco.py", "Python", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\hrnet\htc_hrnetv2p_w18_20e_coco.py", "Python", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\hrnet\htc_hrnetv2p_w32_20e_coco.py", "Python", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 37
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\hrnet\htc_hrnetv2p_w40_20e_coco.py", "Python", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\hrnet\htc_hrnetv2p_w40_28e_coco.py", "Python", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\hrnet\htc_x101_64x4d_fpn_16x1_28e_coco.py", "Python", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\hrnet\mask_rcnn_hrnetv2p_w18_1x_coco.py", "Python", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\hrnet\mask_rcnn_hrnetv2p_w18_2x_coco.py", "Python", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\hrnet\mask_rcnn_hrnetv2p_w32_1x_coco.py", "Python", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 37
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\hrnet\mask_rcnn_hrnetv2p_w32_2x_coco.py", "Python", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\hrnet\mask_rcnn_hrnetv2p_w40_1x_coco.py", "Python", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\hrnet\mask_rcnn_hrnetv2p_w40_2x_coco.py", "Python", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\hrnet\metafile.yml", "YAML", 0, 0, 0, 0, 0, 0, 412, 0, 0, 0, 0, 0, 29, 441
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\htc\README.md", "Markdown", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 58
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\htc\htc_r101_fpn_20e_coco.py", "Python", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 6
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\htc\htc_r50_fpn_1x_coco.py", "Python", 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 57
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\htc\htc_r50_fpn_20e_coco.py", "Python", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\htc\htc_without_semantic_r50_fpn_1x_coco.py", "Python", 0, 234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 237
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\htc\htc_x101_32x4d_fpn_16x1_20e_coco.py", "Python", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 19
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\htc\htc_x101_64x4d_fpn_16x1_20e_coco.py", "Python", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 19
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\htc\htc_x101_64x4d_fpn_dconv_c3-c5_mstrain_400_1400_16x1_20e_coco.py", "Python", 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 43
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\htc\metafile.yml", "YAML", 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 7, 124
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\instaboost\README.md", "Markdown", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 45
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\instaboost\cascade_mask_rcnn_r101_fpn_instaboost_4x_coco.py", "Python", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\instaboost\cascade_mask_rcnn_r50_fpn_instaboost_4x_coco.py", "Python", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 29
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\instaboost\cascade_mask_rcnn_x101_64x4d_fpn_instaboost_4x_coco.py", "Python", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\instaboost\mask_rcnn_r101_fpn_instaboost_4x_coco.py", "Python", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
